Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
bg,es,70.47,-0.613408078,0.813914965,,1.136962251,-0.251983894,0.962297752,-1.487610089,0.845972432,0.913840346,0.354869848,-0.379578585,,,,0.1089
bg,ko,16.97,1.092509625,-2.949714514,,1.089662201,-0.251983894,0.929642479,1.411236708,0.845972432,-0.578036446,0.590200479,0.326122606,,,,0.4068
bg,et,53.3,0.760956035,-0.453697316,,0.749460668,-0.251983894,0.694772243,0.787207604,0.845972432,0.150394909,0.590200479,-0.332164532,,,,0.0902
bg,pl,69.42,-0.311785697,0.704718761,,0.703254081,-0.251983894,0.662871881,0.801097958,0.845972432,0.139831334,-1.448332833,-0.204789929,,,,0.0528
bg,nl,64.72,0.585005577,-0.071447576,,0.504323909,-0.251983894,0.525533357,-0.337975443,0.845972432,0.678541113,0.28033711,-0.104652779,,,,0.0886
bg,pt,70.18,-0.453146461,0.760558157,,0.525078257,-0.251983894,0.539861859,-1.07504565,0.845972432,0.84785635,0.387188656,-0.665109451,,,,0.119
bg,la,44.96,0.86538529,-0.799010895,,0.338757432,-0.251983894,0.411228647,0.049408809,0.845972432,0.548702184,0.053878439,0.250693731,,,,0.0521
bg,fr,69.07,-0.070944878,0.584585529,,0.251315147,-0.251983894,0.350859753,-0.597421851,0.845972432,0.747583953,0.400393857,-0.090804983,,,,0.0927
bg,de,65.58,0.451514869,0.129072545,,0.130052999,-0.251983894,0.267142114,0.416645311,0.845972432,0.383397707,0.136699067,0.026386171,,,,0.0566
bg,hi,29.01,1.050393749,-2.117708781,,0.161022962,-0.251983894,0.28852333,-2.08567128,0.845972432,0.985738451,0.19748707,0.148433911,,,,0.2548
bg,ca,68.97,0.033484377,0.519686992,,0.149517012,-0.251983894,0.280579787,-1.636763242,0.845972432,0.934072372,0.309924375,-0.065799513,,,,0.0886
bg,it,71.8,-1.017235098,0.914000457,,0.044203098,-0.251983894,0.207872579,-0.916818639,0.845972432,0.817902917,0.28033711,-0.341525719,,,,0.0502
bg,en,68.71,0.12954998,0.451078002,,0.123949994,-0.251983894,0.262928686,-1.059034404,0.845972432,0.844955216,0.28033711,-0.141826457,,,,0.1095
bg,fi,49.49,0.814306121,-0.613979125,,0.034221368,-0.251983894,0.200981337,1.471043869,0.845972432,-0.695887377,0.590200479,-0.351997476,,,,0.1189
bg,sl,72.22,-1.285047375,0.961078277,,-0.462645896,-0.251983894,-0.142048663,0.939384218,0.845972432,0.02509854,-2.64109249,-0.236503566,,,,0.0435
bg,sk,69.19,-0.185334185,0.646154437,,-0.427488318,-0.251983894,-0.117776378,1.152921784,0.845972432,-0.195735879,-1.448332833,0.188499389,,,,0.0376
bg,ro,73.02,-2.116948288,1.05003234,,-0.534291076,-0.251983894,-0.191511463,0.163514759,0.845972432,0.502592055,0.243839465,-0.23942086,,,,0.0171
bg,hr,72.42,-1.630317449,1.006379146,,-0.686027734,-0.251983894,-0.296268265,0.734470446,0.845972432,0.189088069,-1.448332833,0.547479127,,,,0.0342
bg,ar,41.71,0.961450893,-1.285703049,,-0.835972599,-0.251983894,-0.399788039,-0.898723408,0.845972432,0.814287649,0.590200479,0.188499389,,,,1
bg,lv,65.34,0.520115216,0.032994838,,-0.934988279,-0.251983894,-0.468147038,1.20895374,0.845972432,-0.265420995,-1.448332833,0.185586753,,,,0.0748
bg,he,40.84,1.006746054,-1.631016627,,-1.096068136,-0.251983894,-0.57935425,-0.619437084,0.845972432,0.752908765,0.590200479,0.073546823,,,,0.081
bg,uk,68.13,0.218492836,0.378308417,,-1.24989735,-0.251983894,-0.685555723,1.589955549,0.845972432,-0.984974451,-1.448332833,-0.23942086,,,,0.0268
bg,id,56.67,0.705123674,-0.312318741,,-1.263853054,-0.251983894,-0.69519054,0.525274709,0.845972432,0.323533234,0.590200479,-0.044334517,,,,0.5066
bg,da,66.15,0.378754452,0.218026607,,-1.287183995,-0.251983894,-0.711297885,0.592216931,0.845972432,0.283494411,0.136699067,0.018785068,,,,0.0853
bg,sv,64.11,0.646566728,-0.185851296,,-1.32474757,-0.251983894,-0.737231236,0.487224407,0.845972432,0.345186332,0.136699067,-0.236503566,,,,0.0949
bg,zh,41.84,0.914379004,-1.017857028,,-1.411973294,-0.251983894,-0.797450619,0.307574441,0.845972432,0.437920951,0.590200479,0.188499389,,,,1
sl,cs,68.04,-2.948849201,1.092153523,,2.821498253,0.429596646,1.645556048,-1.157382288,0.279856384,0.79181248,-1.055766477,-0.307829001,,,,0.0201
sl,ru,60.68,-0.798416536,0.865000571,,1.873754059,0.429596646,0.991247113,-0.499150064,0.279856384,0.614246781,-2.104593978,-0.236179779,,,,0.2038
sl,no,56.5,-0.453146461,0.760558157,,1.241510192,0.429596646,0.554755058,-0.840558589,0.279856384,0.716190868,0.053878439,0.003463858,,,,0.078
sl,es,54.74,0.218492836,0.378308417,,1.136962251,0.429596646,0.482576666,-1.487610089,0.279856384,0.855999535,0.354869848,0.028280318,,,,0.0717
sl,ko,16.5,1.092509625,-2.949714514,,1.089662201,0.429596646,0.449921393,1.411236708,0.279856384,-1.733542076,0.590200479,0.30521972,,,,0.4283
sl,et,51.73,0.646566728,-0.185851296,,0.749460668,0.429596646,0.215051157,0.787207604,0.279856384,-0.19700432,0.590200479,-0.307829001,,,,0.0785
sl,pl,58.75,-0.613408078,0.813914965,,0.703254081,0.429596646,0.183150795,0.801097958,0.279856384,-0.213765493,-1.448332833,-0.426361356,,,,0.0341
sl,nl,52.57,0.520115216,0.032994838,,0.504323909,0.429596646,0.045812271,-0.337975443,0.279856384,0.556597137,0.28033711,-0.079994612,,,,0.0477
sl,pt,52.93,0.451514869,0.129072545,,0.525078257,0.429596646,0.060140773,-1.07504565,0.279856384,0.773633905,0.387188656,-0.274555487,,,,0.0789
sl,la,41.17,0.86538529,-0.799010895,,0.338757432,0.429596646,-0.068492439,0.049408809,0.279856384,0.383638589,0.053878439,0.164049144,,,,0.0259
sl,fr,54.02,0.301296653,0.300840858,,0.251315147,0.429596646,-0.128861333,-0.597421851,0.279856384,0.646160602,0.400393857,0.123808781,,,,0.0492
sl,de,55.1,0.033484377,0.519686992,,0.130052999,0.429596646,-0.212578972,0.416645311,0.279856384,0.153245971,0.136699067,0.039594201,,,,0.0159
sl,hi,30.78,1.006746054,-1.631016627,,0.161022962,0.429596646,-0.191197756,-2.08567128,0.279856384,0.944507419,0.19748707,0.106988829,,,,0.2962
sl,ca,53.03,0.378754452,0.218026607,,0.149517012,0.429596646,-0.199141299,-1.636763242,0.279856384,0.881031642,0.309924375,-0.123421851,,,,0.0514
sl,it,55.92,-0.311785697,0.704718761,,0.044203098,0.429596646,-0.271848507,-0.916818639,0.279856384,0.735858466,0.28033711,-0.236503566,,,,0.0197
sl,en,55.85,-0.185334185,0.646154437,,0.123949994,0.429596646,-0.216792399,-1.059034404,0.279856384,0.769986011,0.28033711,0.076951648,,,,0.0678
sl,fi,47.84,0.760956035,-0.453697316,,0.034221368,0.429596646,-0.278739749,1.471043869,0.279856384,-2.149572231,0.590200479,-0.088460856,,,,0.1079
sl,bg,62.25,-1.285047375,0.961078277,,-0.363406583,0.429596646,-0.553256357,0.573460789,0.279856384,0.024331065,-1.901491133,-0.236503566,,,,0.0435
sl,sk,63.35,-1.630317449,1.006379146,,-0.427488318,0.429596646,-0.597497464,1.152921784,0.279856384,-0.803971714,-1.448332833,0.2712356,,,,0.0197
sl,ro,55.03,0.12954998,0.451078002,,-0.534291076,0.429596646,-0.671232549,0.163514759,0.279856384,0.32062022,0.243839465,-0.236503566,,,,0.0362
sl,hr,65.51,-2.116948288,1.05003234,,-0.686027734,0.429596646,-0.775989351,0.734470446,0.279856384,-0.136338438,-2.294400601,0.50821651,,,,0.0099
sl,ar,33.07,0.961450893,-1.285703049,,-0.835972599,0.429596646,-0.879509125,-0.898723408,0.279856384,0.731282128,0.590200479,0.2712356,,,,1
sl,lv,52.31,0.585005577,-0.071447576,,-0.934988279,0.429596646,-0.947868124,1.20895374,0.279856384,-0.945541644,-1.448332833,0.156881789,,,,0.0672
sl,he,30.12,1.050393749,-2.117708781,,-1.096068136,0.429596646,-1.059075336,-0.619437084,0.279856384,0.653004809,0.590200479,-0.053740502,,,,0.1209
sl,uk,61.72,-1.017235098,0.914000457,,-1.24989735,0.429596646,-1.165276809,1.589955549,0.279856384,-4.568753037,-1.448332833,-0.631678562,,,,0.0378
sl,id,42.99,0.814306121,-0.613979125,,-1.263853054,0.429596646,-1.174911626,0.525274709,0.279856384,0.066454085,0.590200479,0.128362817,,,,0.5483
sl,da,50.87,0.705123674,-0.312318741,,-1.287183995,0.429596646,-1.191018971,0.592216931,0.279856384,0.007263376,0.136699067,0.061699584,,,,0.0515
sl,sv,55.79,-0.070944878,0.584585529,,-1.32474757,0.429596646,-1.216952322,0.487224407,0.279856384,0.098075317,0.136699067,0.060906361,,,,0.0757
sl,zh,35.54,0.914379004,-1.017857028,,-1.411973294,0.429596646,-1.277171705,0.307574441,0.279856384,0.230653699,0.590200479,0.2712356,,,,1
sk,cs,87.98,-2.948849201,1.092153523,,2.821498253,-0.31684862,2.170931279,-1.157382288,1.529313695,0.929257471,-3.094299789,0.30409949,,,,0.0153
sk,ru,73.86,-1.285047375,0.961078277,,1.873754059,-0.31684862,1.516622344,-0.499150064,1.529313695,0.822842482,-2.104593978,0.086859208,,,,0.1843
sk,no,57.41,0.585005577,-0.071447576,,1.241510192,-0.31684862,1.080130288,-0.840558589,1.529313695,0.883157866,0.053878439,0.43789969,,,,0.0696
sk,es,61.35,-0.185334185,0.646154437,,1.136962251,-0.31684862,1.007951897,-1.487610089,1.529313695,0.969280814,0.354869848,0.069608349,,,,0.0904
sk,ko,19.86,1.092509625,-2.949714514,,1.089662201,-0.31684862,0.975296623,1.411236708,1.529313695,-0.00154874,0.590200479,0.086859208,,,,0.4085
sk,et,57.16,0.646566728,-0.185851296,,0.749460668,-0.31684862,0.740426387,0.787207604,1.529313695,0.420048695,0.590200479,0.30409949,,,,0.0625
sk,pl,73.28,-1.017235098,0.914000457,,0.703254081,-0.31684862,0.708526025,0.801097958,1.529313695,0.413173271,-2.64109249,0.17167233,,,,0.0183
sk,nl,60.48,0.033484377,0.519686992,,0.504323909,-0.31684862,0.571187502,-0.337975443,1.529313695,0.789675875,0.28033711,0.254639714,,,,0.0525
sk,pt,59.71,0.218492836,0.378308417,,0.525078257,-0.31684862,0.585516004,-1.07504565,1.529313695,0.918071024,0.387188656,0.205135902,,,,0.0963
sk,la,45.06,0.86538529,-0.799010895,,0.338757432,-0.31684862,0.456882791,0.049408809,1.529313695,0.694308825,0.053878439,0.30409949,,,,0.0444
sk,fr,59.62,0.378754452,0.218026607,,0.251315147,-0.31684862,0.396513898,-0.597421851,1.529313695,0.841496526,0.400393857,0.104166686,,,,0.062
sk,de,59.76,0.12954998,0.451078002,,0.130052999,-0.31684862,0.312796258,0.416645311,1.529313695,0.577021505,0.136699067,0.121272648,,,,0.0232
sk,hi,31.58,1.050393749,-2.117708781,,0.161022962,-0.31684862,0.334177475,-2.08567128,1.529313695,1.02579483,0.19748707,0.121272648,,,,0.2819
sk,ca,60.8,-0.070944878,0.584585529,,0.149517012,-0.31684862,0.326233932,-1.636763242,1.529313695,0.985109485,0.309924375,0.320592293,,,,0.0705
sk,it,64.53,-0.311785697,0.704718761,,0.044203098,-0.31684862,0.253526724,-0.916818639,1.529313695,0.895036888,0.28033711,0.188499389,,,,0.0387
sk,en,57.99,0.451514869,0.129072545,,0.123949994,-0.31684862,0.308582831,-1.059034404,1.529313695,0.91583419,0.28033711,0.086859208,,,,0.0735
sk,fi,52.6,0.760956035,-0.453697316,,0.034221368,-0.31684862,0.246635481,1.471043869,1.529313695,-0.059398295,0.590200479,0.104166686,,,,0.0923
sk,bg,72.25,-0.613408078,0.813914965,,-0.363406583,-0.31684862,-0.027881127,0.573460789,1.529313695,0.516269482,-1.055766477,0.188499389,,,,0.0376
sk,sl,74.57,-2.116948288,1.05003234,,-0.462645896,-0.31684862,-0.096394518,0.939384218,1.529313695,0.339888753,-1.448332833,0.2712356,,,,0.0197
sk,ro,65.3,-0.453146461,0.760558157,,-0.534291076,-0.31684862,-0.145857318,0.163514759,1.529313695,0.661117307,0.243839465,0.188499389,,,,0.0237
sk,hr,74.5,-1.630317449,1.006379146,,-0.686027734,-0.31684862,-0.250614121,0.734470446,1.529313695,0.445414465,-0.792071687,0.720861347,,,,0.02
sk,ar,40.38,0.914379004,-1.017857028,,-0.835972599,-0.31684862,-0.354133895,-0.898723408,1.529313695,0.892265867,0.590200479,-11.5886824,,,,1
sk,lv,55.18,0.705123674,-0.312318741,,-0.934988279,-0.31684862,-0.422492893,1.20895374,1.529313695,0.166049897,-1.448332833,0.254639714,,,,0.0496
sk,he,37.86,1.006746054,-1.631016627,,-1.096068136,-0.31684862,-0.533700106,-0.619437084,1.529313695,0.845524181,0.590200479,0.016878632,,,,0.1186
sk,uk,73.02,-0.798416536,0.865000571,,-1.24989735,-0.31684862,-0.639901578,1.589955549,1.529313695,-0.188976464,-1.448332833,0.188499389,,,,0.0208
sk,id,48.92,0.814306121,-0.613979125,,-1.263853054,-0.31684862,-0.649536395,0.525274709,1.529313695,0.535736421,0.590200479,0.221586136,,,,0.5339
sk,da,59.64,0.301296653,0.300840858,,-1.287183995,-0.31684862,-0.66564374,0.592216931,1.529313695,0.508487501,0.136699067,0.320592293,,,,0.0477
sk,sv,57.6,0.520115216,0.032994838,,-1.32474757,-0.31684862,-0.691577091,0.487224407,1.529313695,0.550594602,0.136699067,0.2712356,,,,0.0627
sk,zh,40.19,0.961450893,-1.285703049,,-1.411973294,-0.31684862,-0.751796475,0.307574441,1.529313695,0.61518062,0.590200479,-11.5886824,,,,1
ro,cs,58.58,-0.613408078,0.813914965,,2.821498253,-0.798522213,2.50995061,-1.157382288,0.591134947,0.832550195,0.136699067,0.048156199,,,,0.0389
ro,ru,54.06,0.12954998,0.451078002,,1.873754059,-0.798522213,1.855641675,-0.499150064,0.591134947,0.677398073,-0.066060666,-0.141826457,,,,0.1729
ro,no,51.19,0.451514869,0.129072545,,1.241510192,-0.798522213,1.41914962,-0.840558589,0.591134947,0.76611676,0.053878439,0.199370631,,,,0.0888
ro,es,61.47,-1.630317449,1.006379146,,1.136962251,-0.798522213,1.346971228,-1.487610089,0.591134947,0.88933348,-1.230172565,-0.194998509,,,,0.1069
ro,ko,12.72,1.092509625,-2.949714514,,1.089662201,-0.798522213,1.314315955,1.411236708,0.591134947,-0.94720325,0.590200479,0.326122606,,,,0.3995
ro,et,38.29,0.914379004,-1.017857028,,0.749460668,-0.798522213,1.079445719,0.787207604,0.591134947,0.013388195,0.590200479,-0.031886151,,,,0.0732
ro,pl,52.61,0.301296653,0.300840858,,0.703254081,-0.798522213,1.047545357,0.801097958,0.591134947,0.000598326,0.053878439,-0.409872056,,,,0.0365
ro,nl,50.09,0.520115216,0.032994838,,0.504323909,-0.798522213,0.910206833,-0.337975443,0.591134947,0.627675249,0.28033711,0.052950486,,,,0.0761
ro,pt,60.74,-1.285047375,0.961078277,,0.525078257,-0.798522213,0.924535336,-1.07504565,0.591134947,0.816533567,-0.912128434,-0.513657614,,,,0.115
ro,la,42.37,0.86538529,-0.799010895,,0.338757432,-0.798522213,0.795902123,0.049408809,0.591134947,0.480575699,-4.678743551,0.121018794,,,,0.0531
ro,fr,62.13,-2.116948288,1.05003234,,0.251315147,-0.798522213,0.735533229,-0.597421851,0.591134947,0.705064876,-0.792071687,-0.019542375,,,,0.0841
ro,de,48.95,0.646566728,-0.185851296,,0.130052999,-0.798522213,0.65181559,0.416645311,0.591134947,0.289925801,0.136699067,0.026386171,,,,0.0458
ro,hi,22.07,1.050393749,-2.117708781,,0.161022962,-0.798522213,0.673196806,-2.08567128,0.591134947,0.968198614,0.19748707,0.2034567,,,,0.2602
ro,ca,59.34,-0.798416536,0.865000571,,0.149517012,-0.798522213,0.665253264,-1.636763242,0.591134947,0.911573099,-1.728932459,-0.159849699,,,,0.0864
ro,it,63.47,-2.948849201,1.092153523,,0.044203098,-0.798522213,0.592546055,-0.916818639,0.591134947,0.783345001,-2.104593978,-0.341525719,,,,0.0493
ro,en,54.57,0.033484377,0.519686992,,0.123949994,-0.798522213,0.647602163,-1.059034404,0.591134947,0.813323037,0.28033711,0.001537424,,,,0.0972
ro,fi,35.29,0.961450893,-1.285703049,,0.034221368,-0.798522213,0.585654813,1.471043869,0.591134947,-1.124915764,0.590200479,-0.090804983,,,,0.1021
ro,bg,59.41,-1.017235098,0.914000457,,-0.363406583,-0.798522213,0.311138205,0.573460789,0.591134947,0.186160745,0.136699067,-0.23942086,,,,0.0171
ro,sl,58.35,-0.453146461,0.760558157,,-0.462645896,-0.798522213,0.242624813,0.939384218,0.591134947,-0.139938569,0.053878439,-0.236503566,,,,0.0362
ro,sk,56.84,-0.185334185,0.646154437,,-0.427488318,-0.798522213,0.266897098,1.152921784,0.591134947,-0.420135817,0.053878439,0.188499389,,,,0.0237
ro,hr,56.97,-0.311785697,0.704718761,,-0.686027734,-0.798522213,0.088405211,0.734470446,0.591134947,0.06003455,0.19748707,0.547479127,,,,0.0294
ro,ar,46.58,0.705123674,-0.312318741,,-0.835972599,-0.798522213,-0.015114563,-0.898723408,0.591134947,0.779333103,0.590200479,0.188499389,,,,1
ro,lv,44.95,0.760956035,-0.453697316,,-0.934988279,-0.798522213,-0.083473562,1.20895374,0.591134947,-0.511704758,-0.255867289,0.185586753,,,,0.058
ro,he,43.87,0.814306121,-0.613979125,,-1.096068136,-0.798522213,-0.194680774,-0.619437084,0.591134947,0.711011112,0.590200479,-0.195628248,,,,0.0967
ro,uk,56.74,-0.070944878,0.584585529,,-1.24989735,-0.798522213,-0.300882246,1.589955549,0.591134947,-1.608233723,0.053878439,-0.23942086,,,,0.0099
ro,id,52,0.378754452,0.218026607,,-1.263853054,-0.798522213,-0.310517064,0.525274709,0.591134947,0.219823147,0.590200479,0.098506086,,,,0.5123
ro,da,52.62,0.218492836,0.378308417,,-1.287183995,-0.798522213,-0.326624409,0.592216931,0.591134947,0.172589979,0.136699067,-0.065799513,,,,0.0702
ro,sv,49.01,0.585005577,-0.071447576,,-1.32474757,-0.798522213,-0.35255776,0.487224407,0.591134947,0.245249481,0.136699067,-0.139096482,,,,0.0778
ro,zh,27.94,1.006746054,-1.631016627,,-1.411973294,-0.798522213,-0.412777143,0.307574441,0.591134947,0.353263557,0.590200479,0.188499389,,,,1
hr,cs,70.42,-2.116948288,1.05003234,,2.821498253,-0.321696439,2.17434335,-1.157382288,0.566790902,0.829544699,-1.055766477,0.48897532,,,,0.0267
hr,ru,66.71,-1.285047375,0.961078277,,1.873754059,-0.321696439,1.520034415,-0.499150064,0.566790902,0.672779333,-2.104593978,0.582941581,,,,0.2005
hr,no,54.77,0.301296653,0.300840858,,1.241510192,-0.321696439,1.08354236,-0.840558589,0.566790902,0.762446511,0.053878439,0.374125851,,,,0.0853
hr,es,56.84,-0.070944878,0.584585529,,1.136962251,-0.321696439,1.011363968,-1.487610089,0.566790902,0.886867123,0.354869848,0.587938486,,,,0.0776
hr,ko,17.44,1.092509625,-2.949714514,,1.089662201,-0.321696439,0.978708694,1.411236708,0.566790902,-0.991095956,0.590200479,0.765901708,,,,0.4261
hr,et,49.07,0.705123674,-0.312318741,,0.749460668,-0.321696439,0.743838459,0.787207604,0.566790902,-0.001151226,0.590200479,0.48897532,,,,0.0822
hr,pl,59.72,-0.613408078,0.813914965,,0.703254081,-0.321696439,0.711938096,0.801097958,0.566790902,-0.014193064,-1.448332833,0.554111155,,,,0.0375
hr,nl,57.21,-0.185334185,0.646154437,,0.504323909,-0.321696439,0.574599573,-0.337975443,0.566790902,0.622492707,0.28033711,0.517161917,,,,0.0574
hr,pt,55.4,0.218492836,0.378308417,,0.525078257,-0.321696439,0.588928075,-1.07504565,0.566790902,0.813371227,0.387188656,0.54043542,,,,0.0861
hr,la,39.76,0.814306121,-0.613979125,,0.338757432,-0.321696439,0.460294862,0.049408809,0.566790902,0.473578073,0.053878439,0.614849668,,,,0.0254
hr,fr,56.06,0.033484377,0.519686992,,0.251315147,-0.321696439,0.399925969,-0.597421851,0.566790902,0.700749652,0.400393857,0.577555536,,,,0.0586
hr,de,55.82,0.12954998,0.451078002,,0.130052999,-0.321696439,0.316208329,0.416645311,0.566790902,0.280209393,0.136699067,0.572149674,,,,0.0253
hr,hi,27.55,1.050393749,-2.117708781,,0.161022962,-0.321696439,0.337589546,-2.08567128,0.566790902,0.966439131,0.19748707,0.761475719,,,,0.2881
hr,ca,54.53,0.378754452,0.218026607,,0.149517012,-0.321696439,0.329646003,-1.636763242,0.566790902,0.909310901,0.309924375,0.478264352,,,,0.057
hr,it,58.39,-0.453146461,0.760558157,,0.044203098,-0.321696439,0.256938795,-0.916818639,0.566790902,0.779850771,0.28033711,0.547479127,,,,0.0205
hr,en,52.29,0.520115216,0.032994838,,0.123949994,-0.321696439,0.311994902,-1.059034404,0.566790902,0.810128999,0.28033711,0.582941581,,,,0.0777
hr,fi,46.69,0.760956035,-0.453697316,,0.034221368,-0.321696439,0.250047552,1.471043869,0.566790902,-1.177494197,0.590200479,0.577555536,,,,0.1119
hr,bg,63.85,-1.017235098,0.914000457,,-0.363406583,-0.321696439,-0.024469056,0.573460789,0.566790902,0.174767214,-1.901491133,0.547479127,,,,0.0342
hr,sl,70.94,-2.948849201,1.092153523,,-0.462645896,-0.321696439,-0.092982447,0.939384218,0.566790902,-0.157689207,-4.678743551,0.50821651,,,,0.0099
hr,sk,62.9,-0.798416536,0.865000571,,-0.427488318,-0.321696439,-0.068710162,1.152921784,0.566790902,-0.44497365,-1.448332833,0.720861347,,,,0.02
hr,ro,57.69,-0.311785697,0.704718761,,-0.534291076,-0.321696439,-0.142445247,0.163514759,0.566790902,0.420093307,0.243839465,0.547479127,,,,0.0294
hr,ar,35.54,0.914379004,-1.017857028,,-0.835972599,-0.321696439,-0.350721824,-0.898723408,0.566790902,0.775798114,0.590200479,0.720861347,,,,1
hr,lv,50.7,0.646566728,-0.185851296,,-0.934988279,-0.321696439,-0.419080822,1.20895374,0.566790902,-0.539257237,-1.448332833,0.517161917,,,,0.0696
hr,he,30.54,1.006746054,-1.631016627,,-1.096068136,-0.321696439,-0.530288034,-0.619437084,0.566790902,0.706760191,0.590200479,0.601730264,,,,0.1111
hr,uk,66.8,-1.630317449,1.006379146,,-1.24989735,-0.321696439,-0.636489507,1.589955549,0.566790902,-1.692753912,-1.448332833,0.547479127,,,,0.0332
hr,id,38.66,0.86538529,-0.799010895,,-1.263853054,-0.321696439,-0.646124324,0.525274709,0.566790902,0.208990113,0.590200479,0.533166018,,,,0.5402
hr,da,54.31,0.451514869,0.129072545,,-1.287183995,-0.321696439,-0.662231669,0.592216931,0.566790902,0.160965873,0.136699067,0.478264352,,,,0.0599
hr,sv,52.21,0.585005577,-0.071447576,,-1.32474757,-0.321696439,-0.68816502,0.487224407,0.566790902,0.234829219,0.136699067,0.50821651,,,,0.0811
hr,zh,33.22,0.961450893,-1.285703049,,-1.411973294,-0.321696439,-0.748384404,0.307574441,0.566790902,0.344499979,0.590200479,0.720861347,,,,1
ar,cs,49.71,-2.948849201,1.092153523,,2.821498253,-0.887826469,2.572806182,-1.157382288,-0.835218717,0.592116388,0.590200479,0.30409949,,,,1
ar,ru,41.73,-1.285047375,0.961078277,,1.873754059,-0.887826469,1.918497247,-0.499150064,-0.835218717,0.284821957,0.590200479,0.086859208,,,,1
ar,no,29.86,0.646566728,-0.185851296,,1.241510192,-0.887826469,1.482005192,-0.840558589,-0.835218717,0.465311164,0.590200479,0.43789969,,,,1
ar,es,37.66,-0.453146461,0.760558157,,1.136962251,-0.887826469,1.4098268,-1.487610089,-0.835218717,0.695725797,0.590200479,0.069608349,,,,1
ar,ko,6.62,1.092509625,-2.949714514,,1.089662201,-0.887826469,1.377171527,1.411236708,-0.835218717,-0.364808356,0.590200479,0.086859208,,,,1
ar,et,21.66,0.961450893,-1.285703049,,0.749460668,-0.887826469,1.142301291,0.787207604,-0.835218717,-2.534740117,0.590200479,0.30409949,,,,1
ar,pl,34.65,0.301296653,0.300840858,,0.703254081,-0.887826469,1.110400929,0.801097958,-0.835218717,-2.713224491,0.590200479,0.17167233,,,,1
ar,nl,30.07,0.520115216,0.032994838,,0.504323909,-0.887826469,0.973062405,-0.337975443,-0.835218717,0.177020279,0.590200479,0.254639714,,,,1
ar,pt,37.24,-0.185334185,0.646154437,,0.525078257,-0.887826469,0.987390907,-1.07504565,-0.835218717,0.562126914,0.590200479,0.205135902,,,,1
ar,la,29.9,0.585005577,-0.071447576,,0.338757432,-0.887826469,0.858757695,0.049408809,-0.835218717,-0.178860423,0.590200479,0.30409949,,,,1
ar,fr,35.77,0.218492836,0.378308417,,0.251315147,-0.887826469,0.798388801,-0.597421851,-0.835218717,0.34262664,0.590200479,0.104166686,,,,1
ar,de,25.31,0.760956035,-0.453697316,,0.130052999,-0.887826469,0.714671162,0.416645311,-0.835218717,-0.771968018,0.590200479,0.121272648,,,,1
ar,hi,12.93,1.006746054,-1.631016627,,0.161022962,-0.887826469,0.736052378,-2.08567128,-0.835218717,0.833341617,0.590200479,0.121272648,,,,1
ar,ca,38.15,-0.613408078,0.813914965,,0.149517012,-0.887826469,0.728108835,-1.636763242,-0.835218717,0.735231095,0.590200479,0.320592293,,,,1
ar,it,37.41,-0.311785697,0.704718761,,0.044203098,-0.887826469,0.655401627,-0.916818639,-0.835218717,0.498823302,0.590200479,0.188499389,,,,1
ar,en,27.82,0.705123674,-0.312318741,,0.123949994,-0.887826469,0.710457735,-1.059034404,-0.835218717,0.556072653,0.590200479,0.086859208,,,,1
ar,fi,21.97,0.914379004,-1.017857028,,0.034221368,-0.887826469,0.648510385,1.471043869,-0.835218717,-0.220443241,0.590200479,0.104166686,,,,1
ar,bg,36.74,-0.070944878,0.584585529,,-0.363406583,-0.887826469,0.373993777,0.573460789,-0.835218717,-1.214960916,0.590200479,0.188499389,,,,1
ar,sl,41.77,-1.630317449,1.006379146,,-0.462645896,-0.887826469,0.305480385,0.939384218,-0.835218717,-3.181790951,0.590200479,0.2712356,,,,1
ar,sk,36.41,0.033484377,0.519686992,,-0.427488318,-0.887826469,0.32975267,1.152921784,-0.835218717,-1.236464472,0.590200479,-11.5886824,,,,1
ar,ro,44.12,-2.116948288,1.05003234,,-0.534291076,-0.887826469,0.256017585,0.163514759,-0.835218717,-0.324209772,0.590200479,0.188499389,,,,1
ar,hr,40.84,-0.798416536,0.865000571,,-0.686027734,-0.887826469,0.151260783,0.734470446,-0.835218717,-2.036171366,0.590200479,0.720861347,,,,1
ar,lv,24.78,0.86538529,-0.799010895,,-0.934988279,-0.887826469,-0.02061799,1.20895374,-0.835218717,-0.996007058,0.590200479,0.254639714,,,,1
ar,he,36.26,0.12954998,0.451078002,,-1.096068136,-0.887826469,-0.131825202,-0.619437084,-0.835218717,0.354861784,0.590200479,0.016878632,,,,1
ar,uk,41.21,-1.017235098,0.914000457,,-1.24989735,-0.887826469,-0.238026675,1.589955549,-0.835218717,0.032101199,0.590200479,0.188499389,,,,1
ar,id,34.44,0.378754452,0.218026607,,-1.263853054,-0.887826469,-0.247661492,0.525274709,-0.835218717,-1.056875465,0.590200479,0.221586136,,,,1
ar,da,33.94,0.451514869,0.129072545,,-1.287183995,-0.887826469,-0.263768837,0.592216931,-0.835218717,-1.283744725,0.590200479,0.320592293,,,,1
