Target lang, Source lang,Transfer lang,BLEU,Rank,BLEU level,Overlap word-level,Overlap subword-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC,GENETIC_2,SYNTACTIC_2,FEATURAL_2,PHONOLOGICAL_2,INVENTORY_2,GEOGRAPHIC_2
eng,ita,ukr,34.76,0.604805187,-0.099260518,0.665036597,-0.181777356,0.646114525,1.092242318,-0.312525412,-0.243917665,-1.209251027,0.46004796,-0.044235137,0.45,0.4,0.0002,0.3926,0.1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,tha,34.75,0.63641711,-0.160609043,0.227101682,0.142906414,0.574971125,1.092242318,-0.36236342,2.100873872,-1.209251027,2.286435346,0.379893468,0.61,0.6,0.5687,0.4905,0.4,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,bel,34.77,0.572276851,-0.041059489,-0.646077548,-0.617588465,-1.59243234,1.092242318,-1.880692187,1.006443074,-1.209251027,1.543270277,-0.044235137,0.64,0.8,0.0002,0.6737,0.1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,tur,34.34,0.935614206,-1.232262536,1.494623876,1.325319138,1.01201059,1.092242318,-0.056204644,-0.151025565,-1.209251027,0.561543157,0.379893468,0.67,0.6,0.5922,0.5168,0.1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,aze,35.42,-1.051381885,0.904018598,0.189250972,0.729507025,-1.397728994,1.092242318,-1.744296866,0.989438639,-1.209251027,1.530909085,0.379893468,0.61,0.7,0.0002,0.6737,1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,deu,34.26,0.959239269,-1.40717289,1.877756678,1.494696538,0.954329888,1.092242318,-0.096611643,-0.932472706,-1.209251027,-0.715354103,-0.240841153,0.52,0.5,0.5456,0.4819,0,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,bul,34.92,0.393782558,0.212135097,0.743854963,-0.189299808,0.980351968,1.092242318,-0.078382424,-0.835660417,-1.209251027,-0.456398339,-0.240841153,0.42,0.5,0.6162,0.5052,0.1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,nob,35.07,0.227233193,0.380543019,1.141889892,1.343537864,-0.708792433,1.092242318,-1.261676894,-0.097000007,-1.209251027,0.617944821,0.379893468,0.56,0.6,0.5922,0.639,0.1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,kat,34.89,0.468620219,0.117524378,-0.470255748,-0.649801524,-0.836818044,1.092242318,-1.351362535,0.848144114,-1.209251027,1.426743322,0.379893468,0.55,0.6,0.5687,0.6363,0.1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,dan,35.17,-0.141397328,0.625885177,1.643324793,1.564976195,0.02579657,1.092242318,-0.747076067,-0.571441058,-1.209251027,0.035797496,-0.044235137,0.6,0.7,0.0002,0.6737,0.1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,hye,35.25,-0.42340957,0.745434732,-0.209410773,-0.305739133,-0.497700447,1.092242318,-1.113800857,0.273383585,-1.209251027,0.96642412,-0.778170303,0.56,0.6,0.6162,0.5203,0.1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,cmn,34.23,0.982377182,-1.61404793,-0.018959681,-0.413492023,1.076061427,1.092242318,-0.011335182,2.356880884,-1.209251027,2.450678746,0.379893468,0.6,0.6,0.5687,0.6245,0.4,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,ind,34.84,0.538777377,0.014301311,1.95364398,1.589805306,0.493993696,1.092242318,-0.41909045,-1.190889624,-1.209251027,-2.863335878,0.379893468,0.52,0.5,0.5687,0.4312,0.6,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,glg,34.96,0.313594951,0.299460583,1.269045086,1.812702075,-1.030648256,1.092242318,-1.4871462,0.280287633,-1.209251027,0.972424911,-2.732916792,0.54,0.5,0.0002,0.4345,0.1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,por,35.14,0.083785099,0.492240146,2.315113363,2.319118548,1.020769353,1.092242318,-0.050068877,-1.30339218,-1.209251027,-1.650141596,-2.150821392,0.3,0.3,0.0002,0.351,0.1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,urd,35.28,-0.596389606,0.800795532,-0.566108655,0.093320176,-1.394069169,1.092242318,-1.741733053,-0.47986175,-1.209251027,0.167955738,-0.044235137,0.58,0.6,0.0002,0.5577,0.3,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,spa,35.23,-0.273567447,0.687233702,2.288847492,2.298845061,1.062482336,1.092242318,-0.020847728,-1.291930037,-1.209251027,-1.745774643,-2.732916792,0.47,0.5,0.5922,0.5037,0.1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,ell,35.16,0.031582708,0.527155864,1.078301708,-0.001479049,0.796428598,1.092242318,-0.20722606,-0.829731912,-1.209251027,-0.442529574,-0.354202721,0.49,0.5,0.5922,0.5103,0,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,ben,35.67,-2.152018481,1.021098791,-1.97847958,-1.54082603,-1.570912232,1.092242318,-1.86561673,0.578396762,-1.209251027,1.219324685,-0.157636962,0.72,0.7,0.6162,0.5625,0.4,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,jpn,33.56,1.070434029,-3.440230958,-0.594177039,-0.755788233,1.090822971,1.092242318,-0.000994294,2.215524383,-1.209251027,2.360286668,0.379893468,0.75,0.7,0.6162,0.5633,0.5,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,msa,35.41,-0.919211765,0.879079764,0.494325315,1.27495172,-1.489379596,1.092242318,-1.808500762,0.15868216,-1.209251027,0.864440698,0.379893468,0.61,0.7,0.0002,0.6737,1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,nld,34.58,0.75464731,-0.445768315,2.053151052,1.776846997,1.016995563,1.092242318,-0.052712526,-1.203223774,-1.209251027,-3.716655116,-0.044235137,0.43,0.4,0.0002,0.4305,0.1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,hrv,34.75,0.63641711,-0.160609043,1.682920854,1.351558478,0.729207726,1.092242318,-0.254316224,-0.44211442,-1.209251027,0.218828409,-0.157636962,0.77,0.6,0.0002,0.4263,0,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,heb,34.11,1.027269129,-2.193667111,0.498136164,-0.367616328,1.116984078,1.092242318,0.017332318,-0.546065685,-1.209251027,0.073786377,0.379893468,0.49,0.6,0.0002,0.6332,0.1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,mon,35.34,-0.694029339,0.827494912,-0.558315317,-0.465783485,-1.224346178,1.092242318,-1.622837193,0.552258106,-1.209251027,1.198514296,0.379893468,0.61,0.7,0.0002,0.6737,1,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,ita,hin,35.4,-0.800981565,0.853580459,-0.324573786,-0.35354863,-0.587625464,1.092242318,-1.17679593,-0.642226611,-1.209251027,-0.076759325,-0.157636962,0.61,0.6,0.5922,0.5418,0.3,0.071941648,-0.818238562,-0.335564129,0.679612942,-0.226462122,-0.702989736
eng,spa,eus,39.29,-0.694029339,0.827494912,0.326866838,1.232068416,-1.494521831,1.062482336,-1.791255318,0.924623261,-1.291930037,1.543893922,0.379893468,0.55,0.5,0.4278,0.5118,0,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,slk,38.92,0.083785099,0.492240146,1.382391574,1.237522154,0.246243507,1.062482336,-0.571798889,0.019553089,-1.291930037,0.812509964,0.057782299,0.56,0.6,0.5922,0.6832,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,mya,38.83,0.313594951,0.299460583,0.45095803,0.193789826,-0.493200748,1.062482336,-1.08980096,1.681519715,-1.291930037,2.066233057,0.379893468,0.79,0.6,0.4208,0.5148,0.4,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,kor,38.09,0.982377182,-1.61404793,0.303940576,-0.003819493,1.096144517,1.062482336,0.023581331,0.044797338,-1.291930037,0.835886267,0.379893468,0.68,0.6,0.5319,0.5505,0.5,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,lit,39.05,-0.205537586,0.656974007,1.109425618,1.044922317,-0.023180672,1.062482336,-0.760538313,0.374174431,-1.291930037,1.121300348,-0.778170303,0.64,0.6,0.4278,0.5404,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,ara,38.19,0.861599536,-0.827553709,0.316198994,-0.271712068,1.124555426,1.062482336,0.043483994,-0.540004619,-1.291930037,0.198554264,0.379893468,0.56,0.6,0.5922,0.6832,1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,ces,38.73,0.572276851,-0.041059489,1.516051838,1.240590636,0.610176132,1.062482336,-0.316853568,-0.23837837,-1.291930037,0.556578351,0.057782299,0.62,0.6,0.5922,0.5431,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,epo,39.31,-1.051381885,0.904018598,0.624381793,1.157614581,-1.331144239,1.062482336,-1.676804593,0.623872903,-1.291930037,1.31943128,0.379893468,0.67,0.8,0.5922,0.6832,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,fin,38.83,0.313594951,0.299460583,0.830047656,1.078147315,-0.409202916,1.062482336,-1.030958052,0.842716668,-1.291930037,1.484026469,0.379893468,0.47,0.5,0.4477,0.5617,0.2,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,sqi,38.76,0.468620219,0.117524378,1.455298992,1.46784215,0.01926705,1.062482336,-0.730802457,-0.288515038,-1.291930037,0.502399626,0.379893468,0.56,0.6,0.5922,0.6832,1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,vie,38.57,0.63641711,-0.160609043,2.200066929,1.705529363,0.970401295,1.062482336,-0.06450543,-2.770236131,-1.291930037,0.078312612,0.379893468,0.62,0.6,0.4788,0.566,0.5,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,fra,38.57,0.63641711,-0.160609043,2.133255296,1.815099891,1.048954569,1.062482336,-0.009476591,-1.52133129,-1.291930037,-1.010417963,-2.947899945,0.41,0.5,0.4788,0.5804,0,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,est,38.91,0.227233193,0.380543019,0.534908124,0.829585341,-0.981730049,1.062482336,-1.432029854,0.794394984,-1.291930037,1.44829298,0.379893468,0.55,0.7,0.5922,0.6832,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,mkd,39.05,-0.205537586,0.656974007,0.224721299,-0.322759657,-0.377584042,1.062482336,-1.008808116,0.015923231,-1.291930037,0.809127654,0.057782299,0.61,0.6,0.5922,0.479,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,bos,38.87,0.271244678,0.340725905,0.37941081,0.845980102,-1.431925799,1.062482336,-1.747404989,0.828148313,-1.291930037,1.473286842,0.057782299,0.62,0.7,0.5922,0.6832,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,swe,39.04,-0.080725848,0.593920491,1.555278866,1.473409393,0.18873533,1.062482336,-0.61208503,-0.540048548,-1.291930037,0.19849528,0.057782299,0.52,0.6,0.5922,0.6215,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,pol,38.26,0.835801871,-0.719407983,1.715755618,1.354929758,0.988111889,1.062482336,-0.052098647,-0.311829582,-1.291930037,0.476600242,0.057782299,0.55,0.5,0.3613,0.4801,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,fas,37.94,1.00504763,-1.867242516,0.345164793,-0.289359128,0.878612704,1.062482336,-0.128805991,-1.419293253,-1.291930037,-1.429408375,0.379893468,0.56,0.6,0.5922,0.6832,1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,kur,39.03,-0.023167127,0.561029165,-1.411608362,-1.17850098,-1.001538166,1.062482336,-1.445906013,0.542481711,-1.291930037,1.256212707,0.379893468,0.73,0.8,0.5922,0.6832,0.2,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,hun,38.17,0.911481039,-1.080748296,1.386088015,1.321850002,0.860933118,1.062482336,-0.141191052,0.029422793,-1.291930037,0.821679599,0.379893468,0.54,0.5,0.4097,0.5253,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,slv,39.39,-1.578796002,0.975705886,0.988273676,0.994625604,-0.549974714,1.062482336,-1.129572765,0.40851892,-1.291930037,1.149332658,0.057782299,0.54,0.6,0.5922,0.5118,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,ron,38.79,0.431825151,0.165815551,2.094511033,2.061243396,1.004538419,1.062482336,-0.040591388,-0.978356422,-1.291930037,-0.60872517,-4.042971297,0.47,0.5,0.4278,0.5114,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,rus,38.41,0.809397146,-0.620678669,0.828578249,-0.015529364,1.105723685,1.062482336,0.030291815,-0.55980518,-1.291930037,0.171706891,-0.518370578,0.45,0.5,0.3613,0.5273,0.3,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,srp,38.12,0.935614206,-1.232262536,1.137849142,1.068915088,0.809772062,1.062482336,-0.17703085,-0.30066833,-1.291930037,0.489001089,0.057782299,0.63,0.7,0.7048,0.6832,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,tam,39.3,-0.800981565,0.853580459,-0.56510742,-0.60785849,-1.36556922,1.062482336,-1.700920287,1.106301304,-1.291930037,1.673878943,0.379893468,0.74,0.6,0.5922,0.5,0.4,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,kaz,39.12,-0.345989286,0.716707342,-0.917609088,-0.637671409,-1.808511212,1.062482336,-2.011213954,1.281133772,-1.291930037,1.795844131,0.379893468,0.9,0.9,1,0.6832,0.3,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,mar,39.37,-1.201224007,0.928421073,-1.238139124,-1.176810368,-1.043195673,1.062482336,-1.475088301,0.56077556,-1.291930037,1.270527892,0.057782299,0.77,0.7,0.5922,0.5499,0.4,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,ukr,38.82,0.393782558,0.212135097,0.663859096,-0.174122394,0.646114525,1.062482336,-0.291677684,-0.243917665,-1.291930037,0.550675777,0.057782299,0.52,0.6,0.5922,0.5275,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,tha,38.6,0.604805187,-0.099260518,0.199939511,0.169288623,0.574971125,1.062482336,-0.341515692,2.100873872,-1.291930037,2.339743319,0.379893468,0.61,0.6,0.5348,0.5382,0.5,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,bel,38.92,0.083785099,0.492240146,-0.614074401,-0.550405013,-1.59243234,1.062482336,-1.85984446,1.006443074,-1.291930037,1.602884013,0.057782299,0.73,0.8,0.5922,0.6832,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,tur,38.18,0.88681743,-0.947103264,1.47449434,1.396745646,1.01201059,1.062482336,-0.035356916,-0.151025565,-1.291930037,0.647161051,0.379893468,0.65,0.6,0.4097,0.5608,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,aze,38.92,0.083785099,0.492240146,0.20572727,0.792856755,-1.397728994,1.062482336,-1.723449139,0.989438639,-1.291930037,1.590687613,0.379893468,0.56,0.6,0.5922,0.6832,1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,deu,37.75,1.049059116,-2.653736737,1.846582245,1.491850506,0.954329888,1.062482336,-0.075763915,-0.932472706,-1.291930037,-0.490241809,-0.240841153,0.5,0.6,0.4788,0.6393,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,bul,38.43,0.782356102,-0.529856505,0.757602192,-0.150605649,0.980351968,1.062482336,-0.057534696,-0.835660417,-1.291930037,-0.2778467,-0.240841153,0.41,0.5,0.3613,0.5933,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,nob,39.23,-0.506569759,0.773452731,1.102501027,1.280485709,-0.708792433,1.062482336,-1.240829166,-0.097000007,-1.291930037,0.701041286,0.379893468,0.61,0.6,0.5064,0.6445,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,kat,39.51,-2.607010759,1.043131936,-0.421170205,-0.609373011,-0.836818044,1.062482336,-1.330514807,0.848144114,-1.291930037,1.488020267,0.379893468,0.54,0.6,0.5348,0.6035,0.2,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,dan,38.97,0.031582708,0.527155864,1.59127251,1.489374614,0.02579657,1.062482336,-0.72622834,-0.571441058,-1.291930037,0.155678574,0.057782299,0.59,0.7,0.5922,0.6832,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,hye,39.13,-0.42340957,0.745434732,-0.149739427,-0.297097288,-0.497700447,1.062482336,-1.09295313,0.273383585,-1.291930037,1.037355684,-0.778170303,0.63,0.6,0.4717,0.5037,0.2,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,cmn,37.83,1.027269129,-2.193667111,-0.031328829,-0.364929095,1.076061427,1.062482336,0.009512546,2.356880884,-1.291930037,2.503242679,0.379893468,0.6,0.6,0.4477,0.5941,0.5,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,ind,12.02,1.070434029,-3.440230958,1.941207724,1.678506467,0.493993696,1.062482336,-0.398242722,-1.190889624,-1.291930037,-1.537792564,0.379893468,0.57,0.5,0.4477,0.4627,0.6,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,glg,39.51,-2.607010759,1.043131936,2.227667231,3.276285976,-1.030648256,1.062482336,-1.466298472,0.280287633,-1.291930037,1.04319053,-7.156251345,0.62,0.5,0.5922,0.3847,0,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,por,39.31,-1.051381885,0.904018598,2.775029829,3.239544788,1.020769353,1.062482336,-0.02922115,-1.30339218,-1.291930037,-3.231648551,-4.940329617,0.4,0.5,0.5922,0.4797,0,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,urd,39.26,-0.596389606,0.800795532,-0.546829677,0.065376827,-1.394069169,1.062482336,-1.720885325,-0.47986175,-1.291930037,0.277059064,0.057782299,0.7,0.7,0.5922,0.5985,0.3,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,ita,38.76,0.468620219,0.117524378,2.288847492,2.298845061,1.092242318,1.062482336,0.020847728,-1.209251027,-1.291930037,-1.696314994,-2.732916792,0.47,0.5,0.5922,0.5037,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,ell,38.74,0.538777377,0.014301311,1.088951341,0.000325999,0.796428598,1.062482336,-0.186378332,-0.829731912,-1.291930037,-0.266120885,-0.354202721,0.41,0.4,0.2871,0.4388,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,ben,39.08,-0.273567447,0.687233702,-1.998192866,-1.543684221,-1.570912232,1.062482336,-1.844769002,0.578396762,-1.291930037,1.284257559,-0.157636962,0.72,0.6,0.4717,0.5849,0.4,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,jpn,38.1,0.959239269,-1.40717289,-0.634120857,-0.743558353,1.090822971,1.062482336,0.019853434,2.215524383,-1.291930037,2.4132403,0.379893468,0.76,0.7,0.5641,0.5914,0.5,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,msa,39.39,-1.578796002,0.975705886,0.550840743,1.340142083,-1.489379596,1.062482336,-1.787653034,0.15868216,-1.291930037,0.938395288,0.379893468,0.56,0.6,0.5922,0.6832,1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,nld,38.49,0.726236957,-0.367484083,1.991074541,1.710059479,1.016995563,1.062482336,-0.031864799,-1.203223774,-1.291930037,-1.640824357,0.057782299,0.58,0.6,0.5922,0.557,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,hrv,38.48,0.75464731,-0.445768315,1.623830613,1.37045839,0.729207726,1.062482336,-0.233468496,-0.44211442,-1.291930037,0.32422088,0.057782299,0.8,0.6,0.5922,0.4327,0.1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,heb,38.55,0.69708859,-0.294254075,0.51238084,-0.376377007,1.116984078,1.062482336,0.038180045,-0.546065685,-1.291930037,0.190392012,0.379893468,0.44,0.6,0.5922,0.6441,0.2,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,mon,39.47,-1.829196322,0.998629318,-0.528242304,-0.405364654,-1.224346178,1.062482336,-1.601989465,0.552258106,-1.291930037,1.263870739,0.379893468,0.56,0.6,0.5922,0.6832,1,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,spa,hin,39.6,-3.384825197,1.064745376,-0.276908544,-0.35045096,-0.587625464,1.062482336,-1.155948203,-0.642226611,-1.291930037,0.053744475,-0.157636962,0.57,0.6,0.4097,0.5922,0.4,0.221998566,-2.306497394,-1.135575513,-0.969214359,0.39773003,-0.768834807
eng,ell,eus,34.96,-0.694029339,0.827494912,-0.455640432,-0.410854237,-1.494521831,0.796428598,-1.604876986,0.924623261,-0.829731912,1.192793821,0.379893468,0.57,0.5,0.2952,0.5648,0.1,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
eng,ell,slk,34.55,0.69708859,-0.294254075,0.664060646,-0.123574463,0.246243507,0.796428598,-0.385420557,0.019553089,-0.829731912,0.323568298,-0.354202721,0.54,0.6,0.5922,0.6929,0,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
eng,ell,mya,34.65,0.431825151,0.165815551,-0.236259539,-0.707159078,-0.493200748,0.796428598,-0.903422628,1.681519715,-0.829731912,1.753037815,0.379893468,0.76,0.6,0.319,0.5187,0.3,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
eng,ell,kor,33.35,1.070434029,-3.440230958,-0.10410619,-0.28472464,1.096144517,0.796428598,0.209959663,0.044797338,-0.829731912,0.354303721,0.379893468,0.66,0.6,0.5319,0.6454,0.4,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
eng,ell,lit,34.4,0.911481039,-1.080748296,0.37250582,-0.218566414,-0.023180672,0.796428598,-0.574159981,0.374174431,-0.829731912,0.709849077,-0.354202721,0.55,0.5,0.2952,0.5009,0.1,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
eng,ell,ara,34.28,0.982377182,-1.61404793,0.092773788,-0.421695291,1.124555426,0.796428598,0.229862326,-0.540004619,-0.829731912,-0.676464295,0.379893468,0.54,0.6,0.5922,0.6929,1,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
eng,ell,ces,34.42,0.88681743,-0.947103264,0.781575701,-0.126423833,0.610176132,0.796428598,-0.130475235,-0.23837837,-0.829731912,-0.036890666,-0.354202721,0.59,0.6,0.5922,0.502,0.1,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
eng,ell,epo,34.57,0.667162842,-0.225465056,-0.206411069,-0.436926389,-1.331144239,0.796428598,-1.490426261,0.623872903,-0.829731912,0.941028592,0.379893468,0.71,0.8,0.5922,0.6929,0.1,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
eng,ell,fin,35.15,-2.152018481,1.021098791,0.210593905,-0.294601317,-0.409202916,0.796428598,-0.844579719,0.842716668,-0.829731912,1.126499297,0.379893468,0.51,0.5,0.3433,0.5463,0.1,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
eng,ell,sqi,34.5,0.782356102,-0.529856505,0.694784318,-0.190543182,0.01926705,0.796428598,-0.544424125,-0.288515038,-0.829731912,-0.120564537,0.379893468,0.54,0.6,0.5922,0.6929,1,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
eng,ell,vie,34.73,0.133666601,0.456215809,1.329177954,0.001390701,0.970401295,0.796428598,0.121872902,-2.770236131,-0.829731912,0.177550916,0.379893468,0.66,0.6,0.4788,0.59,0.4,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
eng,ell,fra,34.74,0.083785099,0.492240146,1.114791152,0.036165561,1.048954569,0.796428598,0.176901741,-1.52133129,-0.829731912,-0.298692076,-0.354202721,0.47,0.5,0.3862,0.5849,0.1,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
eng,ell,est,34.95,-0.596389606,0.800795532,0.004919088,-0.345368459,-0.981730049,0.796428598,-1.245651522,0.794394984,-0.829731912,1.08665388,0.379893468,0.59,0.7,0.5922,0.6929,0.1,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
eng,ell,mkd,34.55,0.69708859,-0.294254075,0.106900187,-0.449597083,-0.377584042,0.796428598,-0.822429784,0.015923231,-0.829731912,0.319096376,-0.354202721,0.65,0.6,0.5922,0.4852,0,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
eng,ell,bos,34.65,0.431825151,0.165815551,-0.229484803,-0.582946951,-1.431925799,0.796428598,-1.561026657,0.828148313,-0.829731912,1.11454633,-0.354202721,0.55,0.7,0.5922,0.6929,0,-0.383988066,-0.682370707,-0.631442186,-2.816838412,0.447940881,-0.313705338
